Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Japan,4/29/22,7846274,29553,,,36606,,6203.742675968993,,,,,392,JPN,2022/04/29,45,270695768,0
Japan,4/30/22,7871253,29567,,,24979,,6223.492596543145,,,,,392,JPN,2022/04/30,14,270695768,0
Japan,5/1/22,7898133,29601,,,26880,,6244.745563636831,,,,,392,JPN,2022/05/01,34,270695768,0
Japan,5/2/22,7917391,29631,,,19258,,6259.972112754771,,,,,392,JPN,2022/05/02,30,272000746,1304978
Japan,5/3/22,7947818,29686,,,30427,,6284.029554338089,,,,,392,JPN,2022/05/03,55,272000746,0
Japan,5/4/22,7974232,29706,,,26414,,6304.91407341594,,,,,392,JPN,2022/05/04,20,272000746,0
Japan,5/5/22,7994944,29724,,,20712,,6321.290243596164,,,,,392,JPN,2022/05/05,18,272738717,737971
Japan,5/6/22,8016485,29761,,,21541,,6338.321871727306,,,,,392,JPN,2022/05/06,37,272738717,0
Japan,5/7/22,8055713,29788,,,39228,,6369.337920579655,,,,,392,JPN,2022/05/07,27,272738717,0
Japan,5/8/22,8098119,29814,,,42406,,6402.866690020684,,,,,392,JPN,2022/05/08,26,272738717,0
Japan,5/9/22,8126472,29847,,,28353,,6425.28430073524,,,,,392,JPN,2022/05/09,33,274249764,1511047
Japan,5/10/22,8168462,29898,,,41990,,6458.484155209343,,,,,392,JPN,2022/05/10,51,274589263,339499
Japan,5/11/22,8214311,29939,,,45849,,6494.735170398273,,,,,392,JPN,2022/05/11,41,274922998,333735
Japan,5/12/22,8255959,29971,,,41648,,6527.664618817836,,,,,392,JPN,2022/05/12,32,275201140,278142
Japan,5/13/22,8295529,30006,,,39570,,6558.951073724725,,,,,392,JPN,2022/05/13,35,275201140,0
Japan,5/14/22,8334859,30036,,,39330,,6590.047769996848,,,,,392,JPN,2022/05/14,30,275201140,0
Japan,5/15/22,8369751,30061,,,34892,,6617.635512847774,,,,,392,JPN,2022/05/15,25,276157698,956558
Japan,5/16/22,8391424,30087,,,21673,,6634.771508228037,,,,,392,JPN,2022/05/16,26,276734893,577195
Japan,5/17/22,8428219,30126,,,36795,,6663.863878920455,,,,,392,JPN,2022/05/17,39,277046731,311838
Japan,5/18/22,8470287,30176,,,42068,,6697.125404950856,,,,,392,JPN,2022/05/18,50,277294090,247359
Japan,5/19/22,8509857,30212,,,39570,,6728.411859857745,,,,,392,JPN,2022/05/19,36,277526349,232259
Japan,5/20/22,8547200,30256,,,37343,,6757.93751276621,,,,,392,JPN,2022/05/20,44,277526349,0
Japan,5/21/22,8583048,30287,,,35848,,6786.281127512284,,,,,392,JPN,2022/05/21,31,277526349,0
Jordan,4/24/22,1695432,14059,,,0,,16616.766995258324,,,,,400,JOR,2022/04/24,0,9874355,0
Jordan,4/26/22,1695745,14064,,,313,,16619.83467834412,,,,,400,JOR,2022/04/26,5,9874355,0
Jordan,5/4/22,1695970,14066,,,225,,16622.039881840297,,,,,400,JOR,2022/05/04,2,9896497,0
Jordan,5/10/22,1696054,14066,,,84,,16622.863157812204,,,,,400,JOR,2022/05/10,0,9901017,0
Jordan,5/16/22,1696359,14066,,,305,,16625.852433662578,,,,,400,JOR,2022/05/16,0,9922666,21649
Jordan,5/21/22,1696359,14066,,,0,,16625.852433662578,,,,,400,JOR,2022/05/21,0,9922666,0
Kazakhstan,4/24/22,1394359,19013,,,29,,7426.003931360276,,,,,398,KAZ,2022/04/24,0,18713915,1946
Kazakhstan,4/25/22,1394367,19013,,,8,,7426.04653734012,,,,,398,KAZ,2022/04/25,0,18714797,882
Kazakhstan,4/27/22,1394416,19013,,,49,,7426.307498966672,,,,,398,KAZ,2022/04/27,0,18718053,0
Kazakhstan,4/28/22,1394431,19013,,,15,,7426.387385178881,,,,,398,KAZ,2022/04/28,0,18724825,6772
Kazakhstan,4/29/22,1394473,19013,,,42,,7426.6110665730685,,,,,398,KAZ,2022/04/29,0,18724825,0
Kazakhstan,4/30/22,1394493,19013,,,20,,7426.717581522681,,,,,398,KAZ,2022/04/30,0,18730839,6014
Kazakhstan,5/1/22,1394523,19013,,,30,,7426.8773539471,,,,,398,KAZ,2022/05/01,0,18733058,2219
Kazakhstan,5/2/22,1394530,19013,,,7,,7426.914634179465,,,,,398,KAZ,2022/05/02,0,18733161,103
Kazakhstan,5/3/22,1394536,19013,,,6,,7426.946588664349,,,,,398,KAZ,2022/05/03,0,18733161,0
Kazakhstan,5/4/22,1394545,19013,,,9,,7426.994520391675,,,,,398,KAZ,2022/05/04,0,18736684,3523
Kazakhstan,5/5/22,1394591,19013,,,46,,7427.239504775785,,,,,398,KAZ,2022/05/05,0,18739404,2720
Kazakhstan,5/6/22,1394613,19014,,,22,,7427.356671220358,,,,,398,KAZ,2022/05/06,1,18742212,2808
Kazakhstan,5/8/22,1394632,19014,,,19,,7427.457860422491,,,,,398,KAZ,2022/05/08,0,18744515,0
Kazakhstan,5/10/22,1394644,19014,,,12,,7427.521769392258,,,,,398,KAZ,2022/05/10,0,18745826,0
Kazakhstan,5/11/22,1394649,19014,,,5,,7427.548398129661,,,,,398,KAZ,2022/05/11,0,18745826,0
Kazakhstan,5/12/22,1394663,19015,,,14,,7427.62295859439,,,,,398,KAZ,2022/05/12,1,18745826,0
Kazakhstan,5/13/22,1394683,19015,,,20,,7427.729473544004,,,,,398,KAZ,2022/05/13,0,18745826,0
Kazakhstan,5/14/22,1394696,19015,,,13,,7427.798708261252,,,,,398,KAZ,2022/05/14,0,18745826,0
Kazakhstan,5/15/22,1394710,19015,,,14,,7427.873268725981,,,,,398,KAZ,2022/05/15,0,18745826,0
Kazakhstan,5/16/22,1394715,19015,,,5,,7427.899897463384,,,,,398,KAZ,2022/05/16,0,18745826,0
Kazakhstan,5/17/22,1394721,19015,,,6,,7427.931851948268,,,,,398,KAZ,2022/05/17,0,18745826,0
Kazakhstan,5/18/22,1394737,19015,,,16,,7428.017063907958,,,,,398,KAZ,2022/05/18,0,18745826,0
Kazakhstan,5/19/22,1394752,19015,,,15,,7428.096950120167,,,,,398,KAZ,2022/05/19,0,18745826,0
Kazakhstan,5/20/22,1394778,19015,,,26,,7428.235419554664,,,,,398,KAZ,2022/05/20,0,18745826,0
Kazakhstan,5/21/22,1394786,19015,,,8,,7428.27802553451,,,,,398,KAZ,2022/05/21,0,18745826,0
Kenya,4/24/22,323709,5649,,,13,,602.0107380703089,,,,,404,KEN,2022/04/24,0,17871145,21403
Kenya,4/25/22,323718,5649,,,9,,602.0274756236133,,,,,404,KEN,2022/04/25,0,17871145,0
Kenya,4/26/22,323723,5649,,,5,,602.0367742643381,,,,,404,KEN,2022/04/26,0,17871145,0
Kenya,4/27/22,323724,5649,,,1,,602.038633992483,,,,,404,KEN,2022/04/27,0,17871145,0
Kenya,4/28/22,323745,5649,,,21,,602.0776882835268,,,,,404,KEN,2022/04/28,0,17871145,0
Kenya,4/29/22,323760,5649,,,15,,602.1055842057008,,,,,404,KEN,2022/04/29,0,17871145,0
Kenya,4/30/22,323773,5649,,,13,,602.129760671585,,,,,404,KEN,2022/04/30,0,17871145,0
Kenya,5/1/22,323786,5649,,,13,,602.1539371374693,,,,,404,KEN,2022/05/01,0,17871145,0
Kenya,5/2/22,323792,5649,,,6,,602.1650955063388,,,,,404,KEN,2022/05/02,0,17871145,0
Kenya,5/3/22,323796,5649,,,4,,602.1725344189186,,,,,404,KEN,2022/05/03,0,17871145,0
Kenya,5/4/22,323806,5649,,,10,,602.191131700368,,,,,404,KEN,2022/05/04,0,17871145,0
Kenya,5/5/22,323818,5649,,,12,,602.2134484381073,,,,,404,KEN,2022/05/05,0,17871145,0
Kenya,5/6/22,323846,5649,,,28,,602.2655208261656,,,,,404,KEN,2022/05/06,0,17927457,56312
Kenya,5/7/22,323868,5649,,,22,,602.3064348453543,,,,,404,KEN,2022/05/07,0,17941170,13713
Kenya,5/8/22,323881,5649,,,13,,602.3306113112385,,,,,404,KEN,2022/05/08,0,17941170,0
Kenya,5/9/22,323900,5649,,,19,,602.3659461459923,,,,,404,KEN,2022/05/09,0,17948785,7615
Kenya,5/10/22,323921,5649,,,21,,602.4050004370362,,,,,404,KEN,2022/05/10,0,17956919,8134
Kenya,5/11/22,323939,5649,,,18,,602.438475543645,,,,,404,KEN,2022/05/11,0,17956919,0
Kenya,5/12/22,323952,5649,,,13,,602.4626520095293,,,,,404,KEN,2022/05/12,0,17992422,35503
Kenya,5/13/22,323975,5649,,,23,,602.5054257568629,,,,,404,KEN,2022/05/13,0,17992422,0
Kenya,5/14/22,324011,5649,,,36,,602.5723759700807,,,,,404,KEN,2022/05/14,0,18005808,13386
Kenya,5/15/22,324026,5649,,,15,,602.6002718922548,,,,,404,KEN,2022/05/15,0,18005808,0
Kenya,5/16/22,324046,5649,,,20,,602.6374664551536,,,,,404,KEN,2022/05/16,0,18008306,2498
Kenya,5/17/22,324071,5649,,,25,,602.6839596587771,,,,,404,KEN,2022/05/17,0,18016510,8204
Kenya,5/18/22,324097,5649,,,26,,602.7323125905455,,,,,404,KEN,2022/05/18,0,18016510,0
Kenya,5/19/22,324129,5649,,,32,,602.7918238911836,,,,,404,KEN,2022/05/19,0,18044932,28422
Kenya,5/20/22,324175,5649,,,46,,602.8773713858508,,,,,404,KEN,2022/05/20,0,18044932,0
Kenya,5/21/22,324222,5649,,,47,,602.964778608663,,,,,404,KEN,2022/05/21,0,18057346,12414
Kiribati,4/24/22,3076,13,,,0,,2615.5128139720764,,,,,296,KIR,2022/04/24,0,136758,0
Kiribati,4/25/22,3080,13,,,4,,2618.914000986344,,,,,296,KIR,2022/04/25,0,136758,0
Kiribati,4/29/22,3081,13,,,1,,2619.7642977399114,,,,,296,KIR,2022/04/29,0,144216,0
Kiribati,5/1/22,3084,13,,,3,,2622.315188000612,,,,,296,KIR,2022/05/01,0,144216,0
Kiribati,5/4/22,3089,13,,,5,,2626.566671768447,,,,,296,KIR,2022/05/04,0,144216,0
Kiribati,5/8/22,3093,13,,,4,,2629.967858782715,,,,,296,KIR,2022/05/08,0,144216,0
Kiribati,5/17/22,3094,13,,,1,,2630.818155536282,,,,,296,KIR,2022/05/17,0,144216,0
Kiribati,5/18/22,3098,13,,,4,,2634.21934255055,,,,,296,KIR,2022/05/18,0,144216,0
Kiribati,5/21/22,3098,13,,,0,,2634.21934255055,,,,,296,KIR,2022/05/21,0,151235,0
"Korea, North",4/24/22,0,0,,,0,,0.0,,,,,408,PRK,2022/04/24,0,,
"Korea, North",5/14/22,1,21,,,1,,0.0038791542590301377,,,,,408,PRK,2022/05/14,21,,
"Korea, North",5/16/22,1,56,,,0,,0.0038791542590301377,,,,,408,PRK,2022/05/16,35,,
"Korea, North",5/17/22,1,62,,,0,,0.0038791542590301377,,,,,408,PRK,2022/05/17,6,,
"Korea, North",5/18/22,1,6,,,0,,0.0038791542590301377,,,,,408,PRK,2022/05/18,,,
"Korea, North",5/21/22,1,6,,,0,,0.0038791542590301377,,,,,408,PRK,2022/05/21,0,,
"Korea, South",4/24/22,16929564,22243,,,34370,,33020.93579294993,,,,,410,KOR,2022/04/24,110,122627483,0
"Korea, South",4/25/22,17009865,22243,,,80301,,33177.5620454104,,,,,410,KOR,2022/04/25,0,122639219,0
"Korea, South",4/26/22,17086626,22466,,,76761,,33327.28356525595,,,,,410,KOR,2022/04/26,223,122649117,0
"Korea, South",4/28/22,17194616,22724,,,107990,,33537.91691979956,,,,,410,KOR,2022/04/28,258,122673070,0
"Korea, South",4/29/22,17237878,22794,,,43262,,33622.29899391999,,,,,410,KOR,2022/04/29,70,122827087,0
"Korea, South",4/30/22,17275649,22875,,,37771,,33695.970930529555,,,,,410,KOR,2022/04/30,81,123220586,0
"Korea, South",5/1/22,17295733,22958,,,20084,,33735.14456042727,,,,,410,KOR,2022/05/01,83,123307294,0
"Korea, South",5/2/22,17346753,23007,,,51020,,33834.65853161733,,,,,410,KOR,2022/05/02,49,123475402,0
"Korea, South",5/3/22,17395791,23079,,,49038,,33930.306632738815,,,,,410,KOR,2022/05/03,72,123657540,0
"Korea, South",5/4/22,17438068,23158,,,42277,,34012.7674747616,,,,,410,KOR,2022/05/04,79,123820193,0
"Korea, South",5/5/22,17464782,23206,,,26714,,34064.87284964147,,,,,410,KOR,2022/05/05,48,123825102,0
"Korea, South",5/6/22,17504334,23289,,,39552,,34142.01860794232,,,,,410,KOR,2022/05/06,83,124079003,0
"Korea, South",5/7/22,17544398,23360,,,40064,,34220.16301683606,,,,,410,KOR,2022/05/07,71,124131394,0
"Korea, South",5/8/22,17564999,23400,,,20601,,34260.34504977386,,,,,410,KOR,2022/05/08,40,124132147,0
"Korea, South",5/9/22,17614895,23462,,,49896,,34357.66667083421,,,,,410,KOR,2022/05/09,62,124239644,0
"Korea, South",5/10/22,17658794,23491,,,43899,,34443.29120672744,,,,,410,KOR,2022/05/10,29,124367750,0
"Korea, South",5/11/22,17694677,23554,,,35883,,34513.28061927571,,,,,410,KOR,2022/05/11,63,124962801,0
"Korea, South",5/12/22,17727086,23606,,,32409,,34576.49403151207,,,,,410,KOR,2022/05/12,52,124962801,0
"Korea, South",5/13/22,17756627,23661,,,29541,,34634.11344003668,,,,,410,KOR,2022/05/13,55,124962801,0
"Korea, South",5/14/22,17782061,23709,,,25434,,34683.72218843432,,,,,410,KOR,2022/05/14,48,124962801,0
"Korea, South",5/15/22,17795357,23744,,,13296,,34709.65589601847,,,,,410,KOR,2022/05/15,35,124962801,0
"Korea, South",5/16/22,17830429,23771,,,35072,,34778.06346163152,,,,,410,KOR,2022/05/16,27,124962801,0
"Korea, South",5/17/22,17861744,23802,,,31315,,34839.143038421345,,,,,410,KOR,2022/05/17,31,124962801,0
"Korea, South",5/18/22,17889849,23842,,,28105,,34893.961544111204,,,,,410,KOR,2022/05/18,40,124989612,0
"Korea, South",5/19/22,17914957,23885,,,25108,,34942.93443295166,,,,,410,KOR,2022/05/19,43,125051582,0
"Korea, South",5/20/22,17938399,23911,,,23442,,34988.65780638634,,,,,410,KOR,2022/05/20,26,125156238,0
"Korea, South",5/21/22,17957697,23965,,,19298,,35026.29835158481,,,,,410,KOR,2022/05/21,54,125181754,0
Kosovo,4/24/22,227976,3138,,,23,,12592.812724056903,,,,,383,XKS,2022/04/24,0,1871106,0
Kosovo,4/25/22,227984,3138,,,8,,12593.254623650688,,,,,383,XKS,2022/04/25,0,1871106,0
Kosovo,4/26/22,227991,3138,,,7,,12593.641285795247,,,,,383,XKS,2022/04/26,0,1871106,0
Kosovo,4/27/22,228004,3138,,,13,,12594.359372635146,,,,,383,XKS,2022/04/27,0,1871106,0
Kosovo,4/28/22,228023,3138,,,19,,12595.408884170383,,,,,383,XKS,2022/04/28,0,1871106,0
Kosovo,4/29/22,228052,3138,,,29,,12597.010770197849,,,,,383,XKS,2022/04/29,0,1871106,0
Kosovo,4/30/22,228073,3138,,,21,,12598.170756631533,,,,,383,XKS,2022/04/30,0,1871106,0
Kosovo,5/1/22,228083,3138,,,10,,12598.723131123761,,,,,383,XKS,2022/05/01,0,1871106,0
Kosovo,5/2/22,228094,3138,,,11,,12599.330743065215,,,,,383,XKS,2022/05/02,0,1871106,0
Kosovo,5/3/22,228098,3138,,,4,,12599.551692862105,,,,,383,XKS,2022/05/03,0,1826331,0
Kosovo,5/4/22,228101,3138,,,3,,12599.717405209774,,,,,383,XKS,2022/05/04,0,1826596,0
Kosovo,5/5/22,228117,3138,,,16,,12600.601204397342,,,,,383,XKS,2022/05/05,0,1826799,0
Kosovo,5/6/22,228128,3138,,,11,,12601.208816338796,,,,,383,XKS,2022/05/06,0,1826992,0
Kosovo,5/7/22,228138,3138,,,10,,12601.761190831025,,,,,383,XKS,2022/05/07,0,1827035,0
Kosovo,5/8/22,228144,3138,,,6,,12602.092615526362,,,,,383,XKS,2022/05/08,0,1827058,0
Kosovo,5/9/22,228146,3138,,,2,,12602.20309042481,,,,,383,XKS,2022/05/09,0,1827131,0
Kosovo,5/10/22,228150,3138,,,4,,12602.4240402217,,,,,383,XKS,2022/05/10,0,1827353,0
Kosovo,5/11/22,228164,3139,,,14,,12603.197364510823,,,,,383,XKS,2022/05/11,1,1827513,0
Kosovo,5/12/22,228186,3139,,,22,,12604.412588393729,,,,,383,XKS,2022/05/12,0,1827662,0
Kosovo,5/13/22,228207,3139,,,21,,12605.57257482741,,,,,383,XKS,2022/05/13,0,1827786,0
Kosovo,5/14/22,228218,3139,,,11,,12606.180186768863,,,,,383,XKS,2022/05/14,0,1827810,0
Kosovo,5/15/22,228234,3139,,,16,,12607.06398595643,,,,,383,XKS,2022/05/15,0,1827852,0
Kosovo,5/16/22,228241,3139,,,7,,12607.450648100992,,,,,383,XKS,2022/05/16,0,1828001,0
Kosovo,5/17/22,228245,3139,,,4,,12607.671597897883,,,,,383,XKS,2022/05/17,0,1828100,0
Kosovo,5/18/22,228261,3139,,,16,,12608.55539708545,,,,,383,XKS,2022/05/18,0,1828193,0
Kosovo,5/19/22,228273,3139,,,12,,12609.218246476126,,,,,383,XKS,2022/05/19,0,1828331,0
Kosovo,5/20/22,228287,3139,,,14,,12609.991570765249,,,,,383,XKS,2022/05/20,0,1828431,0
Kosovo,5/21/22,228299,3139,,,12,,12610.654420155925,,,,,383,XKS,2022/05/21,0,1828472,0
Kuwait,4/24/22,631294,2555,,,0,,14782.453742047594,,,,,414,KWT,2022/04/24,0,7939118,0
Kuwait,4/26/22,631409,2555,,,115,,14785.146595425475,,,,,414,KWT,2022/04/26,0,7939118,0
Kuwait,5/6/22,631701,2555,,,292,,14791.984101393657,,,,,414,KWT,2022/05/06,0,7976507,0
Kuwait,5/8/22,631898,2555,,,197,,14796.597076310547,,,,,414,KWT,2022/05/08,0,7980459,3952
Kuwait,5/11/22,632074,2555,,,176,,14800.71831278452,,,,,414,KWT,2022/05/11,0,7990026,9567
Kuwait,5/18/22,632474,2555,,,400,,14810.084759316278,,,,,414,KWT,2022/05/18,0,8002689,0
Kuwait,5/21/22,632474,2555,,,0,,14810.084759316278,,,,,414,KWT,2022/05/21,0,8002689,0
Kyrgyzstan,4/24/22,200983,2991,,,0,,3080.581178570646,,,,,417,KGZ,2022/04/24,0,2950439,0
Kyrgyzstan,4/25/22,200990,2991,,,7,,3080.6884715668198,,,,,417,KGZ,2022/04/25,0,2950439,0
Kyrgyzstan,4/26/22,200991,2991,,,1,,3080.7037991377015,,,,,417,KGZ,2022/04/26,0,2950439,0
Kyrgyzstan,4/28/22,200992,2991,,,1,,3080.7191267085836,,,,,417,KGZ,2022/04/28,0,3009791,0
Kyrgyzstan,5/1/22,200993,2991,,,1,,3080.7344542794654,,,,,417,KGZ,2022/05/01,0,3019327,0
Kyrgyzstan,5/21/22,200993,2991,,,0,,3080.7344542794654,,,,,417,KGZ,2022/05/21,0,3075609,0
Laos,4/24/22,205975,732,,,1082,,2831.055111114532,,,,,418,LAO,2022/04/24,0,10409681,0
Laos,4/26/22,206042,736,,,67,,2831.976002933659,,,,,418,LAO,2022/04/26,4,10409681,0
Laos,4/27/22,206512,737,,,470,,2838.4359903215645,,,,,418,LAO,2022/04/27,1,10409681,0
Laos,4/28/22,206881,739,,,369,,2843.507767653771,,,,,418,LAO,2022/04/28,2,10594229,184548
Laos,4/29/22,207196,743,,,315,,2847.8373336690693,,,,,418,LAO,2022/04/29,4,10594229,0
Laos,4/30/22,207469,744,,,273,,2851.5896242156614,,,,,418,LAO,2022/04/30,1,10594229,0
Laos,5/2/22,207714,744,,,245,,2854.957064449782,,,,,418,LAO,2022/05/02,0,10594229,0
Laos,5/3/22,207867,745,,,153,,2857.0599965143556,,,,,418,LAO,2022/05/03,1,10692542,98313
Laos,5/4/22,208111,746,,,244,,2860.4136920944597,,,,,418,LAO,2022/05/04,1,10704145,11603
Laos,5/5/22,208368,748,,,257,,2863.946068176783,,,,,418,LAO,2022/05/05,2,10704145,0
Laos,5/7/22,208535,749,,,167,,2866.2414253975917,,,,,418,LAO,2022/05/07,1,10704145,0
Laos,5/9/22,208759,751,,,224,,2869.3202278973595,,,,,418,LAO,2022/05/09,2,10746013,41868
Laos,5/10/22,208939,752,,,180,,2871.794265620387,,,,,418,LAO,2022/05/10,1,10746013,0
Laos,5/11/22,209028,752,,,89,,2873.017539827884,,,,,418,LAO,2022/05/11,0,10746013,0
Laos,5/12/22,209243,752,,,215,,2875.9726404415,,,,,418,LAO,2022/05/12,0,10768548,22535
Laos,5/13/22,209321,754,,,78,,2877.0447234548124,,,,,418,LAO,2022/05/13,2,10768548,0
Laos,5/14/22,209386,754,,,65,,2877.938125965906,,,,,418,LAO,2022/05/14,0,10768548,0
Laos,5/16/22,209434,754,,,48,,2878.597869358713,,,,,418,LAO,2022/05/16,0,10768548,0
Laos,5/17/22,209502,754,,,68,,2879.5325058318567,,,,,418,LAO,2022/05/17,0,10768548,0
Laos,5/18/22,209553,754,,,51,,2880.2334831867147,,,,,418,LAO,2022/05/18,0,10768548,0
Laos,5/19/22,209607,754,,,54,,2880.975694503623,,,,,418,LAO,2022/05/19,0,10768548,0
Laos,5/20/22,209698,754,,,91,,2882.2264580191536,,,,,418,LAO,2022/05/20,0,10804053,35505
Laos,5/21/22,209699,754,,,1,,2882.24020267317,,,,,418,LAO,2022/05/21,0,10804053,0
Latvia,4/24/22,817316,5743,,,322,,43331.30809955668,,,,,428,LVA,2022/04/24,0,2882780,0
Latvia,4/25/22,817439,5744,,,123,,43337.82914025115,,,,,428,LVA,2022/04/25,1,2882780,0
Latvia,4/26/22,818030,5755,,,591,,43369.161945539236,,,,,428,LVA,2022/04/26,11,2883142,362
Latvia,4/27/22,818644,5766,,,614,,43401.7141324206,,,,,428,LVA,2022/04/27,11,2883142,0
Latvia,4/28/22,821602,5759,,,2958,,43558.53720863407,,,,,428,LVA,2022/04/28,,2883987,845
Latvia,4/29/22,822013,5760,,,411,,43580.32702754,,,,,428,LVA,2022/04/29,1,2883987,0
Latvia,5/2/22,822726,5770,,,713,,43618.12785693155,,,,,428,LVA,2022/05/02,10,2885186,1199
Latvia,5/3/22,823110,5777,,,384,,43638.48622788015,,,,,428,LVA,2022/05/03,7,2885186,0
Latvia,5/5/22,823732,5780,,,622,,43671.46254748961,,,,,428,LVA,2022/05/05,3,2885550,0
Latvia,5/6/22,824046,5789,,,314,,43688.109757067374,,,,,428,LVA,2022/05/06,9,2886343,793
Latvia,5/9/22,824635,5790,,,589,,43719.33652917344,,,,,428,LVA,2022/05/09,1,2886613,270
Latvia,5/10/22,824926,5792,,,291,,43734.76435715793,,,,,428,LVA,2022/05/10,2,2886613,0
Latvia,5/11/22,825272,5794,,,346,,43753.10809764808,,,,,428,LVA,2022/05/11,2,2886613,0
Latvia,5/12/22,825470,5796,,,198,,43763.60538266845,,,,,428,LVA,2022/05/12,2,2886613,0
Latvia,5/13/22,825699,5798,,,229,,43775.746182010196,,,,,428,LVA,2022/05/13,2,2887882,1269
Latvia,5/16/22,826038,5803,,,339,,43793.718806363264,,,,,428,LVA,2022/05/16,5,2888042,160
Latvia,5/17/22,826342,5804,,,304,,43809.83585003091,,,,,428,LVA,2022/05/17,1,2888042,0
Latvia,5/18/22,826506,5811,,,164,,43818.53057095688,,,,,428,LVA,2022/05/18,7,2888641,599
Latvia,5/19/22,826735,5813,,,229,,43830.67137029862,,,,,428,LVA,2022/05/19,2,2888641,0
Latvia,5/20/22,826856,5813,,,121,,43837.08637781107,,,,,428,LVA,2022/05/20,0,2889300,659
Latvia,5/21/22,826856,5813,,,0,,43837.08637781107,,,,,428,LVA,2022/05/21,0,2889300,0
Lebanon,4/24/22,1096406,10375,,,86,,16063.516472632835,,,,,422,LBN,2022/04/24,1,5341533,293
Lebanon,4/25/22,1096462,10378,,,56,,16064.336932318816,,,,,422,LBN,2022/04/25,3,5341276,
Lebanon,4/26/22,1096530,10380,,,68,,16065.33320479465,,,,,422,LBN,2022/04/26,2,5341276,0
Lebanon,4/27/22,1096648,10381,,,118,,16067.062030561538,,,,,422,LBN,2022/04/27,1,5341276,0
Lebanon,4/28/22,1096763,10382,,,115,,16068.746903130963,,,,,422,LBN,2022/04/28,1,5341276,0
Lebanon,4/29/22,1096854,10384,,,91,,16070.08015012068,,,,,422,LBN,2022/04/29,2,5341276,0
Lebanon,4/30/22,1096955,10386,,,101,,16071.559907768611,,,,,422,LBN,2022/04/30,2,5341276,0
Lebanon,5/1/22,1097044,10387,,,89,,16072.863852626688,,,,,422,LBN,2022/05/01,1,0,
Lebanon,5/3/22,1097118,10392,,,74,,16073.948031497448,,,,,422,LBN,2022/05/03,5,0,0
Lebanon,5/5/22,1097268,10395,,,150,,16076.14569137061,,,,,422,LBN,2022/05/05,3,0,0
Lebanon,5/6/22,1097390,10396,,,122,,16077.933121400783,,,,,422,LBN,2022/05/06,1,0,0
Lebanon,5/7/22,1097492,10398,,,102,,16079.427530114534,,,,,422,LBN,2022/05/07,2,0,0
Lebanon,5/8/22,1097539,10399,,,47,,16080.116130208124,,,,,422,LBN,2022/05/08,1,0,0
Lebanon,5/9/22,1097575,10400,,,36,,16080.643568577683,,,,,422,LBN,2022/05/09,1,0,0
Lebanon,5/10/22,1097643,10402,,,68,,16081.639841053517,,,,,422,LBN,2022/05/10,2,0,0
Lebanon,5/11/22,1097720,10403,,,77,,16082.767973121741,,,,,422,LBN,2022/05/11,1,0,0
Lebanon,5/12/22,1097800,10404,,,80,,16083.940058387427,,,,,422,LBN,2022/05/12,1,0,0
Lebanon,5/13/22,1097820,10405,,,20,,16084.233079703848,,,,,422,LBN,2022/05/13,1,0,0
Lebanon,5/14/22,1097956,10407,,,136,,16086.225624655517,,,,,422,LBN,2022/05/14,2,0,0
Lebanon,5/15/22,1098034,10408,,,78,,16087.368407789561,,,,,422,LBN,2022/05/15,1,0,0
Lebanon,5/16/22,1098074,10409,,,40,,16087.954450422405,,,,,422,LBN,2022/05/16,1,0,0
Lebanon,5/17/22,1098124,10411,,,50,,16088.68700371346,,,,,422,LBN,2022/05/17,2,0,0
Lebanon,5/19/22,1098313,10414,,,189,,16091.456055153645,,,,,422,LBN,2022/05/19,3,0,0
Lebanon,5/20/22,1098432,10416,,,119,,16093.199531986353,,,,,422,LBN,2022/05/20,2,0,0
Lebanon,5/21/22,1098503,10417,,,71,,16094.23975765965,,,,,422,LBN,2022/05/21,1,0,0
Lesotho,4/24/22,32968,697,,,0,,1538.9412636795298,,,,,426,LSO,2022/04/24,0,905438,0
Lesotho,4/29/22,33015,697,,,47,,1541.1352165851636,,,,,426,LSO,2022/04/29,0,933825,0
Lesotho,5/2/22,33134,697,,,119,,1546.6901186228324,,,,,426,LSO,2022/05/02,0,933825,0
Lesotho,5/5/22,33151,697,,,17,,1547.483676056785,,,,,426,LSO,2022/05/05,0,933825,0
Lesotho,5/18/22,33305,698,,,154,,1554.6723728114152,,,,,426,LSO,2022/05/18,1,933825,0
Lesotho,5/21/22,33305,698,,,0,,1554.6723728114152,,,,,426,LSO,2022/05/21,0,933825,0
Liberia,4/24/22,7432,294,,,0,,146.94493143789134,,,,,430,LBR,2022/04/24,0,1132502,0
Liberia,4/26/22,7434,294,,,2,,146.98447528381112,,,,,430,LBR,2022/04/26,0,1132502,0
Liberia,5/12/22,7451,294,,,17,,147.32059797412924,,,,,430,LBR,2022/05/12,0,2201300,0
Liberia,5/16/22,7452,294,,,1,,147.34036989708912,,,,,430,LBR,2022/05/16,0,2201300,0
Liberia,5/19/22,7455,294,,,3,,147.39968566596878,,,,,430,LBR,2022/05/19,0,2201300,0
Liberia,5/21/22,7455,294,,,0,,147.39968566596878,,,,,430,LBR,2022/05/21,0,2201300,0
